order_id,user_id,order_timestamp,amount
18147,  3847  ,02-10-2022,3363
802,,16-06-2022,500.50
18500,  4225  ,2024-08-20 00:00:00,500.50
9257,,2024/12/15,1460
17989,  3751  ,  2024-09-13  ,2764
13607,,  2023-11-19  ,500.50
11786,,07/05/2023,  1500  
3830,5596,2022-07-24 00:00:00,859
11616,  2508  ,2024/11/26,500.50
7820,,  2023-07-11  ,500.50
16477,,  2024-05-17  ,3558
16878,2727,06/26/2024,abc
16595,2712,06/22/2022,
11064,  207  ,  2023-01-09  ,
6796,,2022-06-22 00:00:00,
992,,,  1500  
18854,1245,09/05/2023,500.50
489,  866  ,,500.50
17837,  980  ,25-07-2023,500.50
676,,05/07/2023,  1500  
18679,455,2024/05/04,abc
18718,2677,,  1500  
153,,2023-07-09 00:00:00,432
9337,1093,  2023-10-04  ,
17977,,,474
7518,,  2023-09-04  ,500.50
5224,  5181  ,2023/02/04,abc
2168,5392,  2023-07-21  ,4707
18442,1620,15-11-2023,814
18349,,2023-05-21 00:00:00,  1500  
19434,4641,15-03-2023,4886
12848,,2024-03-18 00:00:00,3223
15876,,04-12-2022,1362
17052,,26-02-2024,abc
17625,,07/26/2022,
9334,,2023-10-23 00:00:00,662
7559,,09-07-2022,  1500  
3373,,  2022-04-28  ,
185,  2626  ,2024-05-04 00:00:00,3212
3884,  771  ,2023-07-22 00:00:00,4749
14464,3590,2022/01/21,3472
10900,,  2023-11-09  ,
17208,3304,  2023-12-31  ,3818
14189,1401,2024/09/16,
18225,,2024-06-11 00:00:00,1979
2203,  1589  ,07-01-2024,500.50
1089,  3397  ,2022/01/12,
1924,,,1138
18655,  2756  ,2022/12/12,  1500  
520,,28-06-2022,500.50
11395,3358,01/14/2024,
19560,  2495  ,2024-12-12 00:00:00,abc
19759,  4023  ,12/10/2023,4480
11587,,03-12-2022,2437
16418,,20-02-2022,3495
9580,,02/13/2023,500.50
7454,1579,,1145
14315,,2022/02/14,  1500  
10440,5604,  2024-06-28  ,500.50
12613,3585,15-03-2023,2146
728,  4504  ,01/27/2023,3291
5963,5932,10/21/2024,abc
1123,,01/14/2023,  1500  
4200,,  2023-11-11  ,  1500  
12164,,,961
10299,  971  ,  2024-11-03  ,500.50
19597,  355  ,,abc
9470,4887,,  1500  
7337,,,500.50
12388,262,06-10-2024,500.50
16720,2929,05/23/2022,500.50
9859,,11-11-2022,1930
14757,,  2024-03-05  ,2732
505,5235,10/22/2023,2210
11701,337,,abc
8500,5917,  2024-01-07  ,  1500  
547,4816,,3137
18348,2935,2024/11/12,4674
9249,,2022/03/24,576
10363,4881,01/18/2024,4217
6645,,21-10-2023,abc
6292,  1691  ,12/04/2023,500.50
19441,762,,500.50
16816,  5965  ,2023-02-21 00:00:00,  1500  
11165,1488,2024-10-10 00:00:00,500.50
18261,,  2023-09-02  ,abc
18116,,08-08-2023,abc
18548,  3340  ,27-09-2022,
103,,  2022-08-25  ,4157
11501,  3349  ,  2023-01-02  ,abc
14816,,  2022-07-21  ,abc
8440,,  2024-02-15  ,  1500  
12216,  2398  ,  2024-08-06  ,3296
1245,  4879  ,2024/01/11,3060
827,5717,2024-01-13 00:00:00,100
54,  1073  ,27-05-2023,  1500  
15542,509,19-09-2023,  1500  
274,,27-12-2024,500.50
4310,,2024/04/19,500.50
12986,  2227  ,09-04-2022,1699
695,  2426  ,  2023-05-13  ,500.50
18537,2010,2024/12/04,3338
7884,,12/29/2022,500.50
2101,3093,2022-08-11 00:00:00,4685
9371,4435,2022-03-31 00:00:00,1193
12894,,  2022-08-13  ,500.50
18865,  318  ,07-05-2023,1249
1222,2777,,  1500  
6831,  5799  ,,
7770,4478,2023/02/16,1576
16109,  3081  ,2024-07-30 00:00:00,  1500  
6010,3151,  2023-08-12  ,4179
9618,2574,,abc
10975,233,04-02-2022,500.50
5265,,  2023-06-02  ,  1500  
1266,  857  ,28-06-2024,abc
11679,,03-08-2024,540
18909,  1533  ,08/09/2022,1748
4157,  1685  ,08/18/2023,abc
4983,,,2518
8936,4739,04-09-2024,abc
5283,,12/21/2022,904
17852,  1472  ,2024/06/24,  1500  
1153,5246,  2022-01-25  ,
3096,,2023-08-03 00:00:00,2532
2427,  725  ,01/10/2023,500.50
10040,  1123  ,  2022-09-28  ,
830,5789,  2022-08-30  ,500.50
280,  4862  ,2022-02-12 00:00:00,500.50
8479,5864,10/05/2022,abc
7362,  4762  ,2024/05/15,  1500  
17805,  2206  ,2024-12-09 00:00:00,
7449,2904,01/09/2023,  1500  
1446,,10/23/2024,1460
16483,  212  ,2022/11/17,500.50
3974,,2022/06/16,507
15129,,10/18/2022,1265
974,5320,,3895
6643,  5121  ,2023/04/23,abc
10127,,2022-11-27 00:00:00,
19866,,2024/07/24,3342
13465,,  2022-08-16  ,123
15241,  1499  ,09/05/2022,  1500  
7190,,2022/07/17,500.50
8847,  5316  ,2023-11-15 00:00:00,3936
12926,,,1300
9598,  5627  ,12/29/2024,
15346,  2094  ,23-12-2023,500.50
2487,,03-12-2022,abc
8380,2830,  2024-04-19  ,3726
2232,,,500.50
51,629,2023/09/23,
16027,2038,  2023-02-22  ,  1500  
3257,2908,02-12-2023,500
10038,  5998  ,2024-05-21 00:00:00,
14747,  2910  ,08/24/2022,4268
13242,,,abc
5032,4445,2023/08/19,  1500  
13052,  5242  ,,367
7179,  3740  ,02/15/2023,
15073,3934,,
7226,1943,13-08-2022,abc
1965,  5235  ,2024-07-06 00:00:00,500.50
9642,,  2023-02-17  ,500.50
19261,3076,2023-06-12 00:00:00,  1500  
19800,,2024/08/04,
18215,1927,16-10-2024,1491
1470,,  2022-12-20  ,  1500  
17018,  1609  ,  2024-11-19  ,abc
16466,,  2024-08-16  ,500.50
761,445,18-02-2024,500.50
540,,25-03-2024,500.50
12111,  3511  ,01/15/2024,abc
3359,,  2022-12-05  ,abc
9065,,01/20/2022,3310
18020,,,abc
15875,  5981  ,,4416
18618,  2127  ,2023/05/08,  1500  
370,5846,,417
15341,4220,2022-09-17 00:00:00,2661
14286,  4259  ,2024-08-27 00:00:00,
11923,,2022/05/17,abc
11767,3600,07/17/2022,  1500  
11460,  237  ,08-07-2023,500.50
3322,1033,,  1500  
88,,11-10-2022,  1500  
5324,  4584  ,2023-08-01 00:00:00,2220
4792,,2024/05/12,747
13272,5170,2023-03-31 00:00:00,  1500  
14705,236,2022-07-08 00:00:00,
5444,4768,,1582
13098,24,  2022-08-17  ,
1573,  3770  ,09-11-2024,
15464,  3633  ,01-11-2024,655
7176,  5262  ,,  1500  
10176,,04-12-2024,500.50
19293,,2023-05-28 00:00:00,  1500  
12015,,2022-03-03 00:00:00,3936
12903,2001,  2022-05-23  ,abc
10111,2564,09/07/2022,3587
7969,,2022-06-27 00:00:00,  1500  
5479,  1548  ,,2181
19332,  4205  ,2024-07-23 00:00:00,  1500  
8960,  3014  ,,abc
14989,  3392  ,,abc
1406,  2428  ,,abc
7505,,2023/05/18,500.50
3508,5252,,
920,,08-12-2022,
267,,  2022-03-09  ,  1500  
714,,  2023-06-06  ,abc
18631,  5880  ,17-03-2022,
1913,  5345  ,2023/04/15,abc
12911,  4686  ,2024/06/23,4278
7811,,11/23/2023,
3188,  5568  ,26-09-2023,3195
9726,  3173  ,  2024-10-11  ,1094
5232,2603,30-10-2023,
1187,228,,3888
10078,9,2023-06-06 00:00:00,
17426,3332,2023/07/16,
9910,  4974  ,11-05-2022,abc
6946,,  2022-05-26  ,abc
1782,,,2352
17787,,2024/12/29,
11987,  4236  ,12/23/2023,abc
4014,,  2022-02-26  ,
6205,  1248  ,2022/01/07,
19552,,09/02/2024,1989
2765,  1051  ,  2022-03-24  ,
3414,3433,,
2948,1866,30-12-2022,
2093,883,  2023-05-31  ,349
5996,,2022/11/11,abc
18755,  593  ,13-09-2022,  1500  
19310,  1934  ,2023-04-11 00:00:00,
4027,3533,09-05-2022,abc
14506,,,abc
12714,  5845  ,2024-12-09 00:00:00,3670
19008,  1936  ,12/10/2022,500.50
6577,2494,,812
3681,,09/30/2024,506
12523,,2023-08-07 00:00:00,  1500  
17665,2975,11/17/2024,
3688,  470  ,2023-10-19 00:00:00,500.50
11508,  2364  ,  2022-06-27  ,2386
1234,  3765  ,25-10-2022,
3942,  4294  ,10/09/2022,1466
14104,,2023-02-10 00:00:00,abc
11130,4391,,  1500  
5113,,,  1500  
10551,,  2022-11-11  ,  1500  
2047,4337,10-10-2024,abc
1880,,2024/09/23,2001
13299,5882,,3565
11241,,18-06-2023,500.50
3996,2485,2023-03-10 00:00:00,500.50
5046,,  2023-03-02  ,  1500  
9682,1088,2024-02-11 00:00:00,260
18531,3857,05/09/2022,500.50
4558,  899  ,2024/11/18,  1500  
18990,  679  ,  2024-06-26  ,  1500  
7764,,  2023-01-06  ,
11500,,05/11/2023,4035
14987,  203  ,,4649
2397,1622,01/18/2022,500.50
3761,480,20-02-2024,2105
18210,  5488  ,  2024-11-28  ,500.50
18096,1579,06/19/2023,abc
3932,3480,  2024-10-31  ,
4991,4647,2023-10-27 00:00:00,  1500  
4962,2506,2024/04/24,abc
965,4359,08-06-2024,
13748,4730,2023/02/09,4279
13286,  440  ,  2022-05-26  ,500.50
14311,,  2024-09-21  ,  1500  
11914,  5803  ,09-05-2024,abc
478,3449,  2022-08-29  ,990
13803,,2024/01/26,  1500  
3083,  3285  ,2022-03-30 00:00:00,
12882,  4278  ,  2023-04-29  ,abc
12435,  112  ,2024/04/27,
3630,5638,25-07-2022,500.50
2468,  2726  ,12/21/2022,  1500  
15368,  2579  ,2022/01/14,987
17168,4823,04/25/2024,1138
14258,392,2022-05-10 00:00:00,
17346,,,622
7968,4345,29-03-2024,  1500  
456,  3236  ,2023-03-15 00:00:00,3321
19886,5812,2023-12-11 00:00:00,
13857,1708,2024/04/20,
12683,,2024-10-22 00:00:00,  1500  
6306,,2024/08/20,  1500  
11784,3781,,abc
5884,,06/17/2023,
1120,,09/28/2022,1258
11134,  3375  ,  2023-07-19  ,
12918,,2024-11-16 00:00:00,abc
6786,  2101  ,08-12-2024,
3704,  1756  ,01/01/2022,abc
14077,  5246  ,  2023-04-23  ,500.50
17227,1318,,500.50
4209,  5446  ,2022-05-22 00:00:00,500.50
16880,3781,01/03/2022,
16104,,2024-01-18 00:00:00,3499
2860,  1205  ,2024/07/08,abc
16908,  3891  ,2022-05-05 00:00:00,  1500  
293,2939,2022/05/19,500.50
4916,4109,2023/09/10,500.50
17195,,2023/01/12,3153
13847,  5874  ,2024/12/11,
8129,,2024-02-13 00:00:00,
8668,  3084  ,,
12673,  4273  ,31-08-2023,3452
15736,,2023/11/10,  1500  
3666,  5921  ,2023/12/01,abc
19498,3820,2024-06-07 00:00:00,500.50
11638,,2024-09-26 00:00:00,1223
1009,,03/20/2024,
14209,,,703
8344,3692,2023/07/15,500.50
7603,  4109  ,2022/07/20,2190
2537,3936,  2023-07-17  ,500.50
15096,,18-07-2024,abc
253,,2022/10/30,abc
7628,,  2023-03-20  ,3181
10762,  443  ,03/21/2023,500.50
3320,,,500.50
462,901,2023/08/16,
7984,,02/05/2023,abc
13969,  2461  ,2022/07/30,
15052,,2022/07/24,  1500  
19273,,2023/10/14,2161
16952,  4244  ,03/06/2022,4226
11558,,18-01-2022,abc
1014,,2022-11-09 00:00:00,  1500  
10807,  2362  ,2024-08-07 00:00:00,
7663,  2715  ,2022/08/09,1459
13135,  2508  ,,  1500  
16969,  5242  ,01-06-2023,500.50
19716,,26-11-2023,2516
11749,1991,02/19/2024,3382
8633,  1189  ,,abc
18238,474,2024/04/08,
14321,4778,  2023-04-02  ,  1500  
5520,  1004  ,2024/07/17,
13922,5351,2023/05/08,796
6614,5916,07-10-2022,500.50
55,  1472  ,,
206,,27-05-2024,abc
545,  82  ,12/22/2022,2316
3875,3814,  2024-01-29  ,  1500  
8464,4741,2024/04/23,729
2426,,2022/09/05,500.50
14905,  1737  ,19-08-2024,500.50
6932,  724  ,14-08-2023,  1500  
1152,,09-01-2023,1603
17035,,2024-01-08 00:00:00,1496
15178,,29-03-2022,  1500  
2992,,  2023-01-22  ,3051
12,  1810  ,2024-09-02 00:00:00,500.50
19966,  1024  ,22-06-2024,2106
489,  866  ,,500.50
20,,2023-04-25 00:00:00,  1500  
7436,,04/26/2022,  1500  
9229,,07-01-2023,500.50
17708,,15-07-2023,abc
12105,  5437  ,2022-05-30 00:00:00,  1500  
10733,1643,2022-04-28 00:00:00,abc
2437,  1980  ,07-08-2022,3307
8673,,17-02-2023,4453
17864,  3404  ,2023/08/25,500.50
19684,,,500.50
566,  1373  ,  2022-04-16  ,
14196,784,12/24/2024,
1982,  3158  ,,3036
10666,4875,  2023-02-13  ,3464
16,2881,2022-12-02 00:00:00,
1428,,07/05/2024,abc
12627,  4119  ,22-05-2024,abc
288,  696  ,2024-05-08 00:00:00,
1096,  3780  ,04/17/2022,500.50
246,  5037  ,2024/10/27,abc
12421,  3973  ,2023/04/30,1798
14133,773,09-12-2023,abc
4953,2039,2024/04/26,3883
9691,,2022/11/15,1881
11752,5439,09/10/2022,
498,,05/10/2023,1431
17666,  3030  ,  2022-12-06  ,
1104,,  2024-07-11  ,3241
5705,1400,,4184
6255,3567,27-08-2022,2358
18674,  1084  ,05/08/2024,4205
548,  5538  ,,abc
18284,,2022-04-12 00:00:00,2632
14736,,13-10-2023,abc
487,  5559  ,09/22/2022,500.50
18985,  1584  ,12/17/2022,
19581,  4640  ,2023/03/12,
19775,,2023-08-13 00:00:00,
19962,,22-04-2023,3582
2192,  4341  ,  2024-05-25  ,500.50
1147,,2022-01-01 00:00:00,4835
8323,,2024/01/04,3245
19781,4952,2024/09/21,500.50
14261,,2022/01/30,abc
17291,382,  2022-08-22  ,  1500  
11446,  2606  ,19-09-2024,  1500  
15708,  2910  ,  2024-08-09  ,500.50
9397,,2023-03-26 00:00:00,1387
13575,4670,03-06-2023,  1500  
6076,  891  ,27-06-2024,2954
15395,,2022/02/22,  1500  
17935,1695,  2024-01-02  ,500.50
960,,2023-04-24 00:00:00,abc
18185,3011,2022-12-07 00:00:00,abc
281,,2022/11/27,500.50
16902,  924  ,2023/04/03,
8895,  5666  ,  2024-08-04  ,4672
18412,,01/19/2022,3551
6615,3455,06-05-2024,3165
15285,4730,2024-06-21 00:00:00,1936
13445,  1689  ,2023-06-12 00:00:00,  1500  
339,1422,04/26/2024,1043
7673,  2478  ,2022/08/21,1728
17964,  5282  ,2022-09-06 00:00:00,abc
307,,30-06-2024,565
5854,,,  1500  
13844,,2022/10/29,4400
3754,5959,2022-07-06 00:00:00,500.50
10751,,23-02-2022,4393
17358,1688,  2022-02-14  ,abc
18207,,2024-01-06 00:00:00,
9033,  540  ,2024/07/22,500.50
3306,  1964  ,2022-07-06 00:00:00,abc
9374,371,  2022-03-17  ,500.50
11015,,2023-11-26 00:00:00,
738,,2022-09-25 00:00:00,3998
7284,,04/10/2023,500.50
274,,27-12-2024,500.50
684,  3882  ,2023-12-20 00:00:00,  1500  
12528,  5736  ,2023/09/22,500.50
6146,  4607  ,  2024-08-23  ,  1500  
6347,  5279  ,2022/05/20,
13452,,,3151
9648,  5890  ,2024/02/27,
16569,,23-12-2024,
9128,  990  ,24-03-2022,2879
15636,,09/26/2022,1205
19769,  1676  ,  2022-03-18  ,abc
2354,5485,2022/04/28,abc
3365,  1017  ,2023-08-28 00:00:00,571
5014,  4258  ,2022/03/23,3788
3474,  340  ,16-07-2022,500.50
375,  4602  ,,2965
7355,  346  ,08/05/2023,3712
6801,  766  ,10-02-2022,
9127,3639,19-11-2022,
9146,,2024-12-02 00:00:00,3209
5017,3086,09/30/2023,abc
2475,,,2299
433,  5115  ,  2022-12-27  ,abc
2193,,2024/03/28,500.50
7234,,11/24/2024,976
6069,3748,30-12-2024,abc
5209,  3658  ,06/13/2024,1793
166,  3367  ,  2023-11-07  ,  1500  
16653,  2174  ,2023/05/04,3475
9781,,09/30/2023,abc
14581,3180,17-12-2022,500.50
4485,,10/13/2022,
13682,  3721  ,10/07/2023,  1500  
19311,3354,2023-08-30 00:00:00,
755,5495,2023/06/26,4954
11557,461,  2023-02-12  ,3518
18277,2521,05/13/2022,500.50
13293,  874  ,2023-11-06 00:00:00,abc
6180,2969,2023-11-18 00:00:00,500.50
1607,,  2023-12-05  ,abc
9643,837,2024-10-16 00:00:00,2829
7517,,2022/08/21,1256
7428,2318,2023/11/05,2000
9312,795,01-06-2023,500.50
16452,,,4376
9191,2615,,
864,,06-03-2024,3518
4008,  974  ,09/12/2023,2979
5950,5663,2022-02-14 00:00:00,
4757,  3285  ,2024/08/26,abc
19513,2649,  2023-02-17  ,500.50
19790,5322,  2023-11-22  ,500.50
776,5720,29-04-2022,500.50
8371,,07/15/2023,  1500  
5321,5456,06/21/2023,2159
18179,,  2022-06-09  ,
8595,,04/05/2023,3629
13444,1653,2023/03/20,  1500  
6593,4195,22-05-2022,787
14326,,2022-03-14 00:00:00,3851
19289,  1609  ,18-04-2023,  1500  
4550,  3576  ,05/05/2023,abc
5377,4119,,  1500  
11178,1903,,500.50
17465,4189,,3647
502,  2757  ,07/19/2023,1089
987,  5291  ,2024-07-27 00:00:00,2228
10716,,  2024-07-19  ,  1500  
18847,4090,02-05-2024,  1500  
10895,  3169  ,2023/02/08,500.50
13129,,,109
8002,,  2024-06-28  ,
14858,4837,11/06/2023,1545
11166,,,3673
9570,  5342  ,2024-05-26 00:00:00,1219
12451,5493,03/10/2023,500.50
2252,3896,,  1500  
14898,5152,,500.50
978,,08/10/2024,abc
1352,,,abc
7939,1212,2024/09/15,500.50
4503,,15-08-2022,  1500  
11677,,,abc
5366,,08/23/2022,  1500  
15834,  1234  ,2022/01/26,1175
424,2962,14-05-2023,3631
374,,2023/01/28,500.50
14925,  1919  ,07/23/2022,500.50
16283,,04/18/2023,4127
12488,  1573  ,  2024-10-15  ,500.50
7076,,05/21/2024,  1500  
7097,5243,2023/12/20,734
13560,,  2022-02-15  ,
4901,  3676  ,2024-04-12 00:00:00,500.50
6924,,  2023-04-28  ,abc
9473,4699,  2023-05-09  ,805
398,4849,01/05/2022,500.50
9435,,09/04/2024,  1500  
16259,,01/20/2022,  1500  
14375,2420,2023/02/07,500.50
525,,26-11-2022,  1500  
7392,3771,2024/08/13,4829
7792,,11/10/2022,
12868,1751,04-04-2022,
9625,  5910  ,  2022-04-18  ,4386
9182,,,abc
16979,,11/28/2024,abc
9969,  4456  ,21-02-2023,  1500  
11510,,2024-04-21 00:00:00,500.50
17874,4527,2022/08/24,
4211,  5626  ,2023/08/14,506
12466,,25-12-2024,  1500  
5031,3046,2023/05/22,abc
16524,4374,,
2929,1092,2024/08/11,500.50
12715,  1790  ,05/07/2022,
6420,  1437  ,  2023-02-05  ,358
14095,1663,10/29/2022,544
10719,  350  ,11-12-2023,abc
7990,  4907  ,02/01/2022,500.50
14117,,25-01-2022,
13091,  677  ,2023/03/08,3531
14160,5198,11/24/2022,500.50
4243,,01-08-2023,
2380,,02/13/2023,4362
16607,  697  ,2024/05/29,
9063,  5226  ,2023-10-25 00:00:00,abc
17915,3199,  2022-03-03  ,abc
967,238,02/28/2023,500.50
327,722,2024/02/23,  1500  
6603,1285,2024-10-04 00:00:00,
7962,  4370  ,19-04-2022,abc
426,,  2022-03-09  ,abc
53,,,500.50
13310,,14-05-2024,abc
16679,3766,,
11125,,11/10/2022,2189
3523,  1741  ,  2022-09-14  ,381
13966,521,,677
11695,,12/07/2023,2969
19846,,,
263,,,
5749,  3628  ,25-03-2022,  1500  
15783,2474,,  1500  
1397,2083,,1215
3799,183,,
729,4856,14-05-2024,1624
6991,  4298  ,08/11/2023,497
4144,  4531  ,,abc
2982,4354,10/11/2024,3033
5574,5366,12/06/2022,
14928,,2022-06-10 00:00:00,3435
3586,,2023-05-22 00:00:00,
2814,724,08-09-2023,  1500  
7438,,  2023-05-20  ,1100
18549,5042,,  1500  
13790,  2597  ,,2205
16882,  4581  ,2024-04-17 00:00:00,271
10479,  3687  ,22-05-2022,500.50
15843,5887,2023/12/01,500.50
4508,4338,,848
8184,  2527  ,,1835
5443,,2023/10/27,abc
2758,  5707  ,05/09/2024,1885
5982,2991,2022-10-31 00:00:00,abc
7960,  5066  ,25-11-2024,abc
8014,2624,,  1500  
16162,4320,,abc
8400,,  2023-08-29  ,
13416,,,
966,  4363  ,2022-04-14 00:00:00,
1777,,2024/02/14,abc
7900,,07-06-2024,abc
2889,4459,  2024-11-27  ,478
7130,  2618  ,,
10573,,  2022-04-15  ,435
4523,3059,21-03-2024,500.50
4394,,2024-01-18 00:00:00,abc
2674,  4054  ,,500.50
9267,  1841  ,04/19/2022,3845
784,  3182  ,20-08-2024,2296
807,  3533  ,,1223
5486,4894,2023-01-05 00:00:00,2582
11913,  5192  ,,abc
7651,  4750  ,2022/08/11,abc
317,  5265  ,2023-05-05 00:00:00,  1500  
16827,  5033  ,2023/08/31,
1845,704,,  1500  
17399,2912,2024-09-17 00:00:00,
19376,1902,  2024-01-16  ,3138
2254,2696,21-04-2024,  1500  
9399,5594,,
10483,  896  ,25-06-2022,370
15411,5112,2023/12/28,1954
16476,  1268  ,  2024-04-05  ,4126
4581,  740  ,2023-04-26 00:00:00,abc
18474,  761  ,,
14995,  808  ,  2023-11-13  ,3754
4368,4717,06/24/2023,500.50
18860,,05/01/2023,2191
18433,  3373  ,  2022-08-24  ,  1500  
470,  1255  ,,abc
8721,770,2024/08/23,
8042,5605,2024/11/29,abc
17226,1509,24-11-2024,  1500  
3263,2346,2022/01/20,500.50
13909,,24-08-2024,  1500  
7538,1034,14-04-2024,3445
898,2979,11/25/2023,abc
7965,,2023/11/19,2057
8352,  1890  ,10-11-2023,
620,3738,02/24/2023,500.50
12650,,29-03-2024,  1500  
1181,,05/01/2024,  1500  
1811,  1460  ,2024/03/27,  1500  
16727,5529,21-04-2024,809
16153,1430,02/19/2022,  1500  
11455,,16-10-2023,abc
10678,4000,,  1500  
16915,5584,,4409
14313,,2024/03/07,500.50
7277,3822,2023-12-27 00:00:00,1540
4634,,2022-08-03 00:00:00,abc
3938,  5711  ,2023-04-27 00:00:00,1090
3427,4658,08/18/2023,500.50
3153,3656,2022/10/31,662
7199,3244,01/14/2022,
950,,  2022-11-22  ,
18557,,2024-02-15 00:00:00,
19088,  3177  ,  2024-10-05  ,3345
4803,  4693  ,,
3842,3586,2023/10/26,  1500  
9657,  4963  ,08-08-2024,abc
9096,  2061  ,  2024-12-06  ,2937
14975,  470  ,01/28/2023,500.50
7772,,10-05-2023,2485
18640,2340,09-01-2023,637
3286,2209,01/25/2024,  1500  
13961,  1936  ,07/19/2022,abc
4175,2617,2023/01/02,abc
4305,  3674  ,03/28/2022,500.50
10675,3086,2023-07-07 00:00:00,4618
11083,,04/10/2024,4031
3779,  622  ,01-06-2022,
10156,  5958  ,2022-03-06 00:00:00,1922
105,4065,2023/03/30,abc
14249,,12/13/2024,1699
10136,  939  ,  2023-11-24  ,
13134,,2024-05-24 00:00:00,4906
11458,3293,2024-11-15 00:00:00,4438
1225,  3622  ,02/24/2023,abc
2686,1489,,  1500  
364,1731,10/24/2023,
8815,,  2024-11-06  ,  1500  
16288,1056,,abc
14034,,2024-02-26 00:00:00,500.50
804,5944,04-07-2023,500.50
7084,481,  2024-01-26  ,500.50
427,5960,  2023-07-01  ,
188,  5631  ,2022/07/20,
5191,3911,07/26/2023,500.50
3713,,08-05-2023,  1500  
12726,2087,,abc
10883,512,04/02/2022,abc
7959,  5322  ,02/06/2022,
636,,12-11-2023,1678
3125,2199,06-11-2023,
19903,  1783  ,  2022-05-26  ,abc
5426,4346,,801
17127,2889,2022-10-10 00:00:00,500.50
15056,3650,,abc
702,  2880  ,  2022-03-12  ,1927
4501,2568,03/25/2024,500.50
14174,,19-02-2024,abc
256,2567,,4666
8824,  4691  ,  2022-12-24  ,abc
2648,3471,,
1804,,2022/05/02,abc
589,  5409  ,11/23/2024,abc
131,  2684  ,02-04-2022,4926
15448,1931,  2022-05-27  ,
6419,  2801  ,2022-04-27 00:00:00,1040
9318,2161,11/05/2023,2354
7238,734,2023/06/02,3300
5284,  3425  ,04-04-2023,  1500  
18279,  4764  ,2024/08/18,
6466,  3291  ,2024/12/18,  1500  
2690,,2024/05/23,500.50
15908,4910,04-06-2022,abc
7193,,2023-04-21 00:00:00,  1500  
1340,3748,2023/06/05,2178
14433,,,3067
15068,307,02/10/2022,500.50
1145,,05-05-2024,500.50
2590,  2170  ,12/07/2024,500.50
4772,  2632  ,,  1500  
6566,,05/28/2022,500.50
15658,  3032  ,2024/01/11,143
10129,  3866  ,10/03/2022,500.50
303,4483,2023-03-18 00:00:00,539
5436,5371,  2024-08-06  ,
13353,2955,  2022-05-21  ,3718
15481,  879  ,06/25/2024,  1500  
10080,2421,2023-11-01 00:00:00,3441
9183,1526,  2024-12-24  ,  1500  
7761,  3979  ,  2024-08-22  ,500.50
11477,  3139  ,,
7431,,08-08-2024,
7664,2499,,1156
10511,1928,,2202
18409,578,  2022-04-05  ,1284
602,5372,2024-03-31 00:00:00,  1500  
12831,  1035  ,,157
3838,2993,11/16/2022,4360
14663,,  2022-08-26  ,
11372,  3206  ,,  1500  
4908,3882,  2022-05-01  ,4254
9787,,2022-04-07 00:00:00,
18661,1421,,abc
19148,  2410  ,  2022-10-25  ,abc
6996,  4645  ,2023-07-24 00:00:00,abc
7305,,2024/05/08,1044
5108,,2024/10/24,500.50
7160,1613,10/09/2024,abc
11984,,2022/08/02,2857
10293,,2023/07/04,  1500  
9112,5620,19-11-2023,500.50
17778,,,abc
14214,,  2024-10-23  ,  1500  
19826,,08/19/2023,  1500  
16438,3324,2024/03/04,abc
59,1051,2024/11/24,119
15390,5646,26-01-2023,500.50
2374,,09-11-2023,abc
16112,3263,2024/03/16,500.50
7872,  3476  ,,3360
2641,2890,18-06-2023,
8033,,2023/12/21,abc
285,,,  1500  
5182,2287,20-05-2024,
16416,  3780  ,2022/03/11,abc
11475,  2845  ,19-04-2022,4948
1483,4924,10-12-2022,500.50
6140,,15-12-2023,
432,4520,  2024-07-15  ,abc
16676,,2023-10-11 00:00:00,500.50
17902,  3536  ,06-05-2024,2985
13183,,2022-01-08 00:00:00,2232
5025,3458,,500.50
13332,5965,06/18/2024,  1500  
12368,  78  ,  2023-01-08  ,abc
6106,  5667  ,2022/09/10,960
10627,  1337  ,  2023-10-19  ,1068
14602,2003,02/16/2022,abc
705,,  2022-10-29  ,4168
10309,  5616  ,2022-08-07 00:00:00,982
19076,  5657  ,,  1500  
120,  5176  ,11/27/2022,706
8162,4541,08-02-2024,3252
9151,,2024-04-08 00:00:00,abc
10382,,2024-11-18 00:00:00,
3482,5913,22-02-2023,3047
1853,  4574  ,27-03-2022,abc
4788,3386,2022/02/28,1012
14932,,09/04/2024,abc
15594,,12-11-2022,  1500  
1262,,  2024-06-05  ,
11993,  271  ,2024/05/19,3290
17251,,  2022-01-05  ,500.50
17814,3624,  2024-05-28  ,
16984,  1842  ,2022/10/05,2354
4122,9,2023-02-13 00:00:00,2405
18157,2131,13-12-2023,500.50
16963,4781,10/29/2022,4524
713,2657,2022/02/14,1902
15234,  4565  ,2022-05-15 00:00:00,abc
8253,1760,  2024-02-05  ,1005
17233,  1043  ,2022/01/04,3726
8084,,04/09/2023,3199
11275,2069,2023/09/20,773
15273,  1650  ,,  1500  
15530,,05-01-2024,1817
8616,3236,2022-07-09 00:00:00,451
11210,,,  1500  
6812,661,2023/07/27,4659
934,,  2022-02-09  ,4130
16265,  2177  ,22-05-2022,
13238,  3344  ,2024/04/16,abc
16681,  3975  ,2022/02/27,
2107,,08-07-2024,2915
17800,  5876  ,08/07/2024,4638
19137,  2731  ,2023/12/16,abc
19292,4181,2022/11/23,  1500  
19967,202,,2692
5899,607,09/29/2024,  1500  
13861,  1875  ,10/03/2024,abc
